,Movie title,Released Year,ImDb Rating
750,Sphere,(1998),6.1
751,Quarantine,(2008),5.9
752,Starman,(1984),7
753,Lucy in the Sky,(2019),4.9
754,Dreamcatcher,(2003),5.5
755,Europa Report,(2013),6.4
756,Cold Skin,(2017),6
757,The Untamed,(2016),6.1
758,Level 16,(2018),6.1
759,Osmosis Jones,(2001),6.3
760,Fantastic Planet,(1973),7.7
761,Journey to the Center of the Earth,(1959),7
762,Perfect Sense,(2011),7
763,Escape Plan 2: Hades,(2018),3.8
764,Evangelion: 3.0+1.01 Thrice Upon a Time,(2021),8
765,The Fly,(1958),7.1
766,Over the Moon,(2020),6.3
767,The House with a Clock in Its Walls,(2018),6
768,Rabid,(1977),6.3
769,Injustice,(2021),6.3
770,The Block Island Sound,(2020),5.3
771,Spy Kids 2: Island of Lost Dreams,(2002),5.2
772,The Last Son,(2021),4.7
773,Titan A.E.,(2000),6.6
774,Tekken,(2010),4.8
775,The One I Love,(2014),7
776,Repo Man,(1984),6.8
777,Inspector Gadget,(1999),4.1
778,Shark Side of the Moon,(2022),3
779,Meet Dave,(2008),5
780,The Signal,(2014),6
781,The Space Between Us,(I) (2017),6.4
782,The Survivalist,(2021),3.5
783,Soldier,(I) (1998),6
784,Prospect,(2018),6.3
785,Apollo 10½: A Space Age Childhood,(2022),7.3
786,THX 1138,(1971),6.7
787,Take Shelter,(2011),7.3
788,Victor Frankenstein,(2015),5.9
789,Black Mirror: Bandersnatch,(2018),7.1
790,The Blob,(1958),6.3
791,2046,(2004),7.4
792,The Flintstones in Viva Rock Vegas,(2000),3.7
793,Darkman,(1990),6.4
794,The Lawnmower Man,(1992),5.4
795,Penguins of Madagascar,(2014),6.6
796,On the Beach,(1959),7.1
797,Left Behind,(I) (2014),3.1
798,Escape from Tomorrow,(2013),5.1
799,Bubble Boy,(2001),5.7
800,Settlers,(2021),4.7
801,Wallace & Gromit: The Curse of the Were-Rabbit,(2005),7.5
802,K-PAX,(2001),7.4
803,Big Bug,(2022),5.5
804,Attack of the Puppet People,(1958),5.2
805,Superman IV: The Quest for Peace,(1987),3.7
806,Slave Girls from Beyond Infinity,(1987),4.4
807,The Boys from Brazil,(1978),7
808,Stay Alive,(2006),5
809,Captive State,(2019),6
810,Strawberry Mansion,(2021),6.4
811,Timecop,(1994),5.9
812,Flubber,(1997),5.3
813,The Fantastic Four,(1994),3.8
814,Next Exit,(2022),6.9
815,Land of the Dead,(2005),6.2
816,Drive,(1997),6.6
817,Sea Fever,(2019),5.7
818,The Thing from Another World,(1951),7.1
819,Mute,(II) (2018),5.4
820,Phenomenon,(1996),6.4
821,Night of the Comet,(1984),6.3
822,The Lake,(2022),5.2
823,Star Trek: Insurrection,(1998),6.4
824,The Tuxedo,(2002),5.4
825,Psycho Goreman,(2020),6.2
826,Paycheck,(2003),6.3
827,Another Earth,(2011),6.9
828,Jimmy Neutron: Boy Genius,(2001),6
829,The Andromeda Strain,(1971),7.2
830,Shin Godzilla,(2016),6.8
831,Cyborg,(1989),5
832,"20,000 Leagues Under the Sea",(1954),7.2
833,Time After Time,(1979),7.1
834,The Invasion,(I) (2007),5.9
835,The Alternate,(2021),5.4
836,The Girl with All the Gifts,(2016),6.6
837,Z for Zachariah,(2015),6
838,Outside the Wire,(2021),5.4
839,Doom: Annihilation,(2019),3.7
840,Race to Witch Mountain,(2009),5.7
841,The Passenger,(2021),5.2
842,The Visitor from the Future,(2022),6.6
843,TMNT,(2007),6.2
844,C.H.U.D.,(1984),5.6
845,Shivers,(1975),6.4
846,Cell,(I) (2016),4.4
847,The Titan,(2018),4.8
848,Needle in a Timestack,(2021),5.1
849,Replicas,(2018),5.4
850,The Hungover Games,(2014),3.5
851,My Hero Academia: World Heroes' Mission,(2021),7.1
852,Forever Young,(1992),6.3
853,Seconds,(1966),7.6
854,RoboCop 3,(1993),4.1
855,Project Almanac,(2015),6.3
856,In the Earth,(2021),5.2
857,Beach Babes from Beyond,(1993),3.6
858,Spectral,(2016),6.3
859,Mr. Peabody & Sherman,(2014),6.8
860,The Forgotten,(2004),5.8
861,Doctor X,(1932),6.4
862,Mortal Kombat: Annihilation,(1997),3.6
863,Skylines,(2020),4.7
864,Ghosts of Mars,(2001),4.9
865,Apex,(2021),2.9
866,Project 'Gemini',(2022),3.4
867,Hostile,(I) (2017),5.4
868,Encounter,(III) (2021),5.8
869,Dreamscape,(1984),6.3
870,The City of Lost Children,(1995),7.5
871,Animal,(I) (2014),4.6
872,*batteries not included,(1987),6.6
873,Escape to Witch Mountain,(1975),6.3
874,Cargo,(I) (2017),6.3
875,2:22,(2017),5.7
876,Tammy and the T-Rex,(1994),5.2
877,Fantastic Voyage,(1966),6.8
878,America: The Motion Picture,(2021),5.6
879,Mission to Mars,(2000),5.6
880,Underworld: Awakening,(2012),6.3
881,Pulse,(I) (2006),4.7
882,The Sand,(2015),3.8
883,Thunderbird 6,(1968),6.2
884,Fahrenheit 451,(1966),7.2
885,Mac and Me,(1988),3.3
886,"Honey, I Blew Up the Kid",(1992),4.8
887,Captain Underpants: The First Epic Movie,(2017),6.2
888,The Humanity Bureau,(2017),4.6
889,Stealth,(2005),5
890,Operation Ragnarok,(2018),3.3
891,Frankenhooker,(1990),6.2
892,Apollo 18,(2011),5.2
893,Corrective Measures,(2022),4.2
894,Lockout,(2012),6
895,Bill & Ted's Bogus Journey,(1991),6.3
896,"Batman: The Long Halloween, Part One",(2021),7.2
897,Catwoman: Hunted,(2022),5.6
898,Far Cry,(2008),3.2
899,Aniara,(2018),6.2
900,Thunderbirds,(2004),4.3
901,Green Lantern: Beware My Power,(2022),6.1
902,Frankenstein Meets the Wolf Man,(1943),6.4
903,Virtuosity,(1995),5.5
904,Cooties,(2014),5.7
905,Hidden,(I) (2015),6.4
906,Babylon A.D.,(2008),5.5
907,2067,(2020),4.9
908,Rim of the World,(2019),5.2
909,Warriors of Future,(2022),6.5
910,Double Team,(1997),4.8
911,Space Sweepers,(2021),6.5
912,Warning,(II) (2021),4.6
913,The Omega Man,(1971),6.4
914,Timecrimes,(2007),7.1
915,Prey,(I) (2007),4.7
916,Species II,(1998),4.4
917,The Wave,(2019),6.1
918,Paradise Hills,(2019),5.3
919,Beyond the Black Rainbow,(2010),5.9
920,Beneath the Planet of the Apes,(1970),6
921,Humanoids from the Deep,(1980),5.7
922,The Zero Theorem,(2013),6
923,Electric Dreams,(1984),6.4
924,Split Second,(1992),6
925,The Mandela Effect,(2019),5.8
926,A Boy and His Dog,(1975),6.4
927,Runaway,(I) (1984),5.8
928,The Last Days of American Crime,(2020),3.7
929,Captain America,(1990),3.2
930,Starcrash,(1978),3.9
931,Superintelligence,(2020),5.4
932,Batman: Mask of the Phantasm,(1993),7.8
933,Nowhere,(1997),6.4
934,Made in Abyss: Dawn of the Deep Soul,(2020),8.1
935,The Avengers,(1998),3.8
936,Dark Star,(1974),6.2
937,Plan 9 from Outer Space,(1957),3.9
938,Tetsuo: The Iron Man,(1989),6.9
939,Chopping Mall,(1986),5.6
940,Ra.One,(2011),4.6
941,The Day the Earth Caught Fire,(1961),7.2
942,Spy Kids 4: All the Time in the World,(2011),3.5
943,Honeymoon,(2014),5.7
944,Repo! The Genetic Opera,(2008),6.4
945,The Ice Pirates,(1984),5.6
946,Midnight Special,(2016),6.6
947,The Darkest Hour,(2011),4.9
948,Them!,(1954),7.2
949,Moon Man,(2022),6.5
950,Piranha II: The Spawning,(1981),3.7
951,The Dustwalker,(2019),3.8
952,G-Force,(2009),5.1
953,Battle Beyond the Stars,(1980),5.5
954,The Guardians,(2017),4
955,24 Hours to Live,(2017),5.8
956,The Final Countdown,(1980),6.6
957,Sputnik,(2020),6.4
958,Tau,(2018),5.8
959,Screamers,(1995),6.3
960,Hell Comes to Frogtown,(1988),5.5
961,Gentlemen Broncos,(2009),6.1
962,Galaxy of Terror,(1981),5
963,Forbidden World,(1982),5.1
964,Splinter,(I) (2008),6.1
965,Automata,(I) (2014),6
966,The Divide,(2011),5.8
967,Star Wars: The Clone Wars,(2008),5.9
968,Skyline,(2010),4.5
969,The Wandering Earth,(2019),5.9
970,Frogs,(1972),4.4
971,Welcome to Blood City,(1977),5.1
972,The Hidden,(1987),7
973,Thor: End of Days,(2020),2.7
974,Amazon Women on the Moon,(1987),6.2
975,Monster Trucks,(2016),5.6
976,Light of My Life,(I) (2019),6.6
977,The Lego Ninjago Movie,(2017),6
978,"Die, Monster, Die!",(1965),5.6
979,Equals,(2015),6
980,Prophecy,(1979),5.5
981,Flesh Gordon,(1974),4.8
982,Cowboy Bebop: The Movie,(2001),7.8
983,Kin,(I) (2018),5.8
984,The Ghostmaker,(2012),4.9
985,The X Files: I Want to Believe,(2008),5.9
986,Absolutely Anything,(2015),5.9
987,Teenage Mutant Ninja Turtles III,(1993),4.7
988,Breach,(IV) (2020),2.9
989,Chain Reaction,(1996),5.6
990,Creature,(1985),4.3
991,Little Fish,(2020),6.8
992,Little Monsters,(2019),6.3
993,Megaforce,(1982),3.6
994,Cosmos,(I) (2019),5.9
995,Zoe,(I) (2018),6
996,Clockstoppers,(2002),5.2
997,Zombie Strippers!,(2008),4.1
998,The Animal,(2001),4.8
999,IO,(2019),4.7
1000,Heavy Metal 2000,(2000),5.3
1001,Outland,(1981),6.6
1002,Anna,(VII) (2013),6.4
1003,Monkey Shines,(1988),6.2
1004,Highlander II: The Quickening,(1991),4.2
1005,The Double,(2013),6.5
1006,Coma,(I) (2019),6.3
1007,The Transformers: The Movie,(1986),7.2
1008,The Final Cut,(2004),6.1
1009,Superdeep,(2020),4.9
1010,"Honey, We Shrunk Ourselves!",(1997),4.9
1011,Red Planet,(2000),5.7
1012,District B13,(2004),7.1
1013,How to Talk to Girls at Parties,(2017),5.7
1014,Astro Boy,(2009),6.2
1015,Time Lapse,(2014),6.5
1016,Pontypool,(2008),6.5
1017,The Discovery,(I) (2017),6.2
1018,Crimes of the Future,(1970),4.8
1019,Sky Captain and the World of Tomorrow,(2004),6.1
1020,Horror Express,(1972),6.5
1021,Attack,(2022),6.9
1022,Girl Blood Sport,(2019),3.3
1023,In Like Flint,(1967),6.1
1024,RocketMan,(1997),5.8
1025,My Stepmother Is an Alien,(1988),5.4
1026,Monsters of Man,(2020),5.4
1027,The Silencers,(1966),5.9
1028,The Fury,(1978),6.3
1029,This Island Earth,(1955),5.9
1030,The Seed,(II) (2021),4.8
1031,Attraction,(2017),5.6
1032,Short Circuit 2,(1988),5.7
1033,SpaceCamp,(1986),5.7
1034,The Starving Games,(2013),3.2
1035,John Dies at the End,(2012),6.3
1036,Village of the Damned,(1960),7.3
1037,Cabin Fever,(2016),3.7
1038,Vampire Hunter D: Bloodlust,(2000),7.6
1039,Fist of the North Star,(1995),3.9
1040,The Curse,(1987),5.1
1041,The Domestics,(2018),5.7
1042,Life Like,(2019),5.4
1043,Godzilla,(1954),7.5
1044,Time Trap,(2017),6.2
1045,Iron Sky: The Coming Race,(2019),5
1046,Come True,(2020),5.9
1047,Flight 7500,(2014),4.8
1048,Pokémon: The First Movie - Mewtwo Strikes Back,(1998),6.2
1049,The Man Who Killed Hitler and Then the Bigfoot,(2018),5.7
1050,Wicked City,(1987),6.7
1051,Silent Rage,(1982),5.4
1052,Bleeding Steel,(2017),5.1
1053,Return of the Living Dead II,(1988),5.7
1054,Left Behind: The Movie,(2000),4.3
1055,Suburban Commando,(1991),4.5
1056,Offseason,(2021),4.9
1057,The Incredible Shrinking Man,(1957),7.6
1058,The Blackout,(2019),6.1
1059,Who Am I?,(1998),6.8
1060,The Rage: Carrie 2,(1999),4.7
1061,S. Darko,(2009),3.6
1062,Sweetheart,(I) (2019),5.8
1063,Body Snatchers,(1993),6
1064,Occupation: Rainfall,(2020),5.1
1065,Time to Hunt,(2020),6.3
1066,Press Play,(2022),5.9
1067,The Philadelphia Experiment,(1984),6.1
1068,Cube²: Hypercube,(2002),5.5
1069,The Incredible Melting Man,(1977),4.1
1070,Dark Angel,(1990),6.1
1071,The Recall,(2017),4.2
1072,Rollerball,(2002),3.1
1073,Femalien: Cosmic Crush,(2020),3.6
1074,These Final Hours,(2013),6.6
1075,Beyond Skyline,(2017),5.3
1076,Memories,(1995),7.5
1077,Amityville in Space,(2022),3.8
1078,The Return of Doctor X,(1939),5.7
1079,Saturn 3,(1980),5.1
1080,Rabid,(2019),5.2
1081,New Rose Hotel,(1998),5.1
1082,Brainstorm,(1983),6.4
1083,Escape from Planet Earth,(2012),5.8
1084,Fortress,(1992),5.9
1085,Chariot,(2022),3.5
1086,The Girl Who Leapt Through Time,(2006),7.7
1087,The Batwoman,(1968),4.7
1088,Last and First Men,(2020),6.7
1089,Upstream Color,(2013),6.5
1090,Higher Power,(2018),4.7
1091,Upside Down,(I) (2012),6.3
1092,A Sound of Thunder,(2005),4.2
1093,Attack of the Killer Tomatoes!,(1978),4.6
1094,Blasted,(2022),4.8
1095,The Man with Two Brains,(1983),6.4
1096,The Last Days on Mars,(2013),5.5
1097,Igor,(2008),5.9
1098,Frankenstein,(2011),8.6
1099,The Deal,(IV) (2022),5
1100,The Illustrated Man,(1969),5.8
1101,The Banana Splits Movie,(2019),5.1
1102,Final Fantasy: The Spirits Within,(2001),6.4
1103,No Escape,(1994),6.1
1104,Seal Team,(2021),5.5
1105,The Spine of Night,(2021),6.4
1106,Baby Geniuses,(1999),2.5
1107,Xtro,(1982),5.6
1108,Demon Seed,(1977),6.3
1109,Cube,(2021),4.5
1110,Hardware,(1990),5.9
1111,Linoleum,(2022),7.3
1112,The Nutty Professor,(1963),6.6
1113,S1m0ne,(2002),6.1
1114,Supernova,(I) (2000),4.8
1115,Dark Cloud,(2022),4.3
1116,Solarbabies,(1986),4.7
1117,The Astronaut's Wife,(1999),5.4
1118,Planet Dune,(2021),2.3
1119,Gantz: O,(2016),7.1
1120,"Batman: The Long Halloween, Part Two",(2021),7.1
1121,Saturday the 14th,(1981),4.6
1122,Don't Let Go,(2019),6.3
1123,Escape from the Planet of the Apes,(1971),6.3
1124,Sky Sharks,(2020),3.6
1125,Phantoms,(1998),5.4
1126,Parallel,(II) (2018),5.8
1127,Meander,(2020),5.5
1128,Jem and the Holograms,(2015),4.1
1129,Strange Brew,(1983),6.6
1130,Sssssss,(1973),5.4
1131,Rememory,(2017),6.1
1132,"I, Frankenstein",(2014),5.1
1133,Slaughterhouse-Five,(1972),6.8
1134,Nemesis,(1992),5.3
1135,Alone in the Dark,(2005),2.4
1136,Planet 51,(2009),6
1137,Deep Throat Part II,(1974),3.8
1138,The Guyver,(1991),4.9
1139,"Tomorrow, When the War Began",(2010),6.1
1140,She,(1984),4.7
1141,Black Sheep,(2006),5.8
1142,Day of the Dead: Bloodline,(2017),3.4
1143,Happily,(2021),5.3
1144,Atlas Shrugged: Part I,(2011),5.6
1145,Dragon Ball Z: Broly - The Legendary Super Saiyan,(1993),7.4
1146,Antiviral,(2012),5.7
1147,Class of 1999,(1990),5.9
1148,xXx: State of the Union,(2005),4.4
1149,Skinwalker Ranch,(2013),5.1
1150,Terra Formars,(2016),4.8
1151,Death Valley,(II) (2021),4
1152,Turbo Kid,(2015),6.7
1153,Looker,(1981),6
1154,Voyage to the Bottom of the Sea,(1961),6
1155,Batman Ninja,(2018),5.6
1156,Virus,(1999),5
1157,Robot & Frank,(2012),7
1158,Abbott and Costello Meet Frankenstein,(1948),7.3
1159,Minnal Murali,(2021),7.9
1160,Underdog,(2007),4.7
1161,Area 51,(2015),4.2
1162,Robot Jox,(1989),5.4
1163,D.A.R.Y.L.,(1985),6.2
1164,Cosmic Dawn,(2022),4.1
1165,The Bay,(II) (2012),5.7
1166,My Super Ex-Girlfriend,(2006),5.2
1167,Invaders from Mars,(1986),5.5
1168,Memoirs of an Invisible Man,(1992),6
1169,Kiss Me Deadly,(1955),7.5
1170,Extraterrestrial,(2014),5
1171,Butt Boy,(2019),5.5
1172,Starship Troopers: Traitor of Mars,(2017),5.5
1173,Stake Land,(2010),6.4
1174,Radius,(2017),6.2
1175,Final Fantasy VII: Advent Children,(2005),7.2
1176,Revenge of the Creature,(1955),5.6
1177,The Crazies,(1973),6.1
1178,Blank,(II) (2022),4.3
1179,The Last Man on Earth,(1964),6.7
1180,Diary of the Dead,(2007),5.6
1181,Cocoon: The Return,(1988),5.4
1182,After the Dark,(2013),5.6
1183,Critters 2: The Main Course,(1988),5.5
1184,Our House,(I) (2018),5.3
1185,Ticks,(1993),5.5
1186,Kingdom of the Spiders,(1977),5.7
1187,The Butterfly Effect 2,(2006),4.5
1188,Teen Titans GO! To the Movies,(2018),6.7
1189,Cryo,(2022),4.6
1190,The Ambushers,(1967),5.3
1191,Poison,(1991),6.4
1192,Max Steel,(2016),4.6
1193,Proxima,(2019),6.3
1194,Deadly Friend,(1986),5.5
1195,Llamageddon,(2015),3.8
1196,3022,(2019),4.5
1197,The Last Man,(I) (2019),3.7
1198,Critters 3,(1991),4.4
1199,Night Raiders,(2021),5.2
1200,Will-o'-the-Wisp,(2022),6.4
1201,Future World,(2018),3.2
1202,The Island of Dr. Moreau,(1977),5.9
1203,Elizabeth Harvest,(2018),5.8
1204,The Colony,(I) (2013),5.3
1205,Communion,(1989),5.5
1206,Joe's Apartment,(1996),5.5
1207,Infinity Chamber,(2016),6.2
1208,Little Joe,(2019),5.8
1209,Shocking Dark,(1989),4.3
1210,Kaboom,(2010),5.7
1211,Domain,(2016),5.6
1212,It's Alive,(1974),5.8
1213,When Worlds Collide,(1951),6.6
1214,Batman and Harley Quinn,(2017),5.9
1215,Nutty Professor II: The Klumps,(2000),4.4
1216,The Beach House,(II) (2019),5.3
1217,Dr. Jekyll and Mr. Hyde,(1931),7.6
1218,William,(I) (2019),5.5
1219,Kill Command,(2016),5.7
1220,A-X-L,(2018),5.3
1221,Dragon Ball Z: Battle of Gods,(2013),7.1
1222,Daylight's End,(2016),5.4
1223,Universal Soldier: Day of Reckoning,(2012),5
1224,Mars Needs Moms,(2011),5.4
1225,Promare,(2019),7
1226,Evangelion: 1.0 You Are (Not) Alone,(2007),7.6
1227,Richard III,(1995),7.3
1228,Open Grave,(2013),6.2
1229,The Breed,(2006),5.1
1230,The Osiris Child,(2016),5.5
1231,Beowulf,(1999),4.1
1232,The Beyond,(2017),4.9
1233,Godzilla: Final Wars,(2004),6.3
1234,Viral,(I) (2016),5.4
1235,Clara,(III) (2018),6.7
1236,My Favorite Martian,(1999),5
1237,Class of Nuke 'Em High,(1986),5.6
1238,Charly,(1968),6.9
1239,After Blue,(2021),5.3
1240,Cube Zero,(2004),5.6
1241,Dead Heat,(1988),6
1242,Beyond the Infinite Two Minutes,(2020),7.3
1243,It's Such a Beautiful Day,(2012),8.2
1244,Battlestar Galactica,(1978),6.7
1245,Glasshouse,(2021),5.5
1246,Fateful Findings,(2013),4.3
1247,The Return of Swamp Thing,(1989),4.6
1248,Monster Family 2,(2021),4.7
1249,Village of the Giants,(1965),3.6
1250,Until the End of the World,(1991),6.8
1251,Modern Problems,(1981),5
1252,Next Gen,(I) (2018),6.6
1253,Attack of the 50 Foot Cheerleader,(2012),4.4
1254,Battle for the Planet of the Apes,(1973),5.4
1255,Tokyo Gore Police,(2008),5.9
1256,Invaders from Mars,(1953),6.3
1257,Liquid Sky,(1982),6
1258,Muppets from Space,(1999),6.2
1259,Detention,(2011),5.6
1260,Rock & Rule,(1983),6.4
1261,The Deadly Spawn,(1983),5.9
1262,Black Moon,(1975),6.1
1263,Steven Universe: The Movie,(2019),7.7
1264,Summer Wars,(2009),7.4
1265,Ultrasound,(2021),5.8
1266,The Adventures of Pluto Nash,(2002),3.8
1267,The Shaft,(2001),4.6
1268,Flu,(2013),6.6
1269,ARQ,(2016),6.3
1270,Extinction,(2015),5.8
1271,Invasion,(2020),5.6
1272,Unbelievable!!!!!,(2020),4.9
1273,Singularity,(I) (2017),3.6
1274,Highlander: Endgame,(2000),4.6
1275,Multiverse,(II) (2019),4.4
1276,Alien Nation,(1988),6.3
1277,Flashback,(II) (2021),5.9
1278,Free Birds,(2013),5.8
1279,TerrorVision,(1986),5.5
1280,Save Yourselves!,(2020),5.7
1281,Rapture,(II) (2014),3.3
1282,Rupture,(I) (2016),4.8
1283,1984,(1956),6.9
1284,The Thinning: New World Order,(2018),3.9
1285,Synchronicity,(IV) (2015),5.4
1286,Flesh for Frankenstein,(1973),5.8
1287,Circle of Eight,(2009),3.7
1288,The Man from Earth: Holocene,(2017),5.2
1289,Space Truckers,(1996),5.4
1290,The Brain,(1988),5.2
1291,2001: A Space Travesty,(2000),3.4
1292,The Machine,(I) (2013),6
1293,Sleeper,(1973),7.1
1294,Femalien,(1996),4.7
1295,MFKZ,(2017),6.7
1296,Alienator,(1990),3.2
1297,Jeruzalem,(2015),4.8
1298,A Monster in Paris,(2011),6.7
1299,Gor,(1987),3.4
1300,Maximum Ride,(I) (2016),3.6
1301,Freaked,(1993),6.3
1302,Phase IV,(1974),6.4
1303,Monkey Business,(1952),6.9
1304,Phantasm II,(1988),6.4
1305,Neptune Frost,(2021),6.6
1306,Street Fighter II: The Animated Movie,(1994),7.2
1307,The Computer Wore Tennis Shoes,(1969),5.9
1308,Tag,(2015),6.1
1309,The Manitou,(1978),5.3
1310,Risen,(2021),3.4
1311,Freejack,(1992),5.4
1312,Meteor,(1979),5
1313,Occupation,(2018),4.7
1314,Return from Witch Mountain,(1978),5.7
1315,Expired,(2022),3.6
1316,Highlander: The Final Dimension,(1994),4.4
1317,Conquest of the Planet of the Apes,(1972),6.1
1318,Boy 7,(II) (2015),5.7
1319,The Quiet Earth,(1985),6.7
1320,Maanaadu,(2021),8.3
1321,Trancers,(1984),6
1322,THE PREY: Legend of Karnoctus,(2022),3.5
1323,Think Like a Dog,(2020),5.1
1324,Night of the Lepus,(1972),4.1
1325,Comet,(2014),6.7
1326,Órbita 9,(2017),5.9
1327,Spacehunter: Adventures in the Forbidden Zone,(1983),5.4
1328,Jungle Beat: The Movie,(2020),5.4
1329,Proximity,(II) (2020),4.7
1330,Colossus: The Forbin Project,(1970),7.1
1331,The Cat from Outer Space,(1978),6
1332,The Invisible Maniac,(1990),4
1333,Steel,(1997),2.9
1334,Vicious Lips,(1986),4.4
1335,Arctic Void,(2022),4.7
1336,Justice Society: World War II,(2021),6.4
1337,Scared to Death,(1980),4.2
1338,Cyber Tracker,(1994),3.7
1339,Cheech and Chong's Next Movie,(1980),6
1340,Doors,(I) (2021),3.5
1341,The Last Mimzy,(2007),6.2
1342,Gandahar,(1987),7
1343,Retroactive,(1997),6.2
1344,Go Goa Gone,(2013),6.6
1345,Time Freak,(2018),5.8
1346,Damnation Alley,(1977),5.2
1347,Fido,(2006),6.7
1348,Playing Beatie Bow,(1986),5.8
1349,Beware! The Blob,(1972),4.1
1350,Super Fuzz,(1980),6.3
1351,The Yin-Yang Master: Dream of Eternity,(2020),6.4
1352,"Dragon Ball Z: Resurrection ""F""",(2015),7.2
1353,Evils of the Night,(1985),3.7
1354,The Congress,(2013),6.4
1355,Cabin Fever 3: Patient Zero,(2014),4.4
1356,Return of the Killer Tomatoes!,(1988),5.2
1357,Turkey Shoot,(1982),5.9
1358,964 Pinocchio,(1991),5.5
1359,The Curse of Frankenstein,(1957),7
1360,Seobok,(2021),6.1
1361,Project X,(1987),6.1
1362,Ravenous,(2017),5.8
1363,Earth vs. the Flying Saucers,(1956),6.3
1364,Tarantula,(1955),6.4
1365,Sword Art Online: Progressive - Aria of a Starless Night,(2021),7.2
1366,I Still See You,(2018),5.8
1367,Shock Treatment,(1973),6.1
1368,Mysterious Island,(1961),6.7
1369,Flash Gordon,(1936),7
1370,Sharkula,(2022),2.1
1371,Pulse,(1988),5.4
1372,Phineas and Ferb the Movie: Candace Against the Universe,(2020),7.1
1373,After Midnight,(2019),5.3
1374,Superman II: The Richard Donner Cut,(1980),7.6
1375,Turbo: A Power Rangers Movie,(1997),3.6
1376,The Powerpuff Girls Movie,(2002),6.5
1377,Don't Blink,(2014),4.8
1378,Vampire Hunter D,(1985),7.1
1379,The Capture,(2017),5.4
1380,Futureworld,(1976),5.7
1381,The Remaining,(I) (2014),4.3
