,Movie title,Released Year,ImDb Rating
750,Cool World,(1992),4.8
751,Good Boys,(2019),6.7
752,Wild at Heart,(1990),7.2
753,The Babysitter: Killer Queen,(2020),5.8
754,Howard the Duck,(1986),4.7
755,Airheads,(1994),6.1
756,The Internship,(2013),6.3
757,"Hail, Caesar!",(2016),6.3
758,Jackass Forever,(2022),6.9
759,Just One of the Guys,(1985),6.5
760,Spree,(2020),5.9
761,The Family Man,(2000),6.8
762,PAW Patrol: The Movie,(2021),6.1
763,The Lego Movie,(2014),7.7
764,Homeward Bound: The Incredible Journey,(1993),6.9
765,The First Wives Club,(1996),6.4
766,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,(2006),7.3
767,Space Jam: A New Legacy,(2021),4.4
768,Shakespeare in Love,(1998),7.1
769,That Thing You Do!,(1996),6.9
770,The Witches,(1990),6.8
771,MILF,(2018),4.8
772,The Mask of Zorro,(1998),6.8
773,A Rainy Day in New York,(2019),6.5
774,August: Osage County,(2013),7.2
775,Striptease,(1996),4.5
776,Counsellor at Law,(1933),7.6
777,The Adventures of Buckaroo Banzai Across the 8th Dimension,(1984),6.2
778,Bill & Ted's Excellent Adventure,(1989),6.9
779,22 Jump Street,(2014),7
780,Tom & Jerry,(2021),5.2
781,My Best Friend's Wedding,(1997),6.3
782,The Boat That Rocked,(2009),7.3
783,Jolt,(2021),5.6
784,Bee Movie,(2007),6.1
785,The Longest Ride,(2015),7
786,Pleasantville,(1998),7.5
787,Year One,(2009),4.9
788,The Brady Bunch Movie,(1995),6.1
789,Get Smart,(2008),6.5
790,Pink Flamingos,(1972),6
791,Drive Me Crazy,(1999),5.7
792,Now and Then,(1995),6.7
793,American Wedding,(2003),6.3
794,Robin Hood,(1973),7.5
795,Pixels,(2015),5.6
796,Jay and Silent Bob Strike Back,(2001),6.8
797,Popstar: Never Stop Never Stopping,(2016),6.7
798,Tommy Boy,(1995),7.1
799,The Stepford Wives,(2004),5.3
800,Chicken Run,(2000),7.1
801,The Sisterhood of the Traveling Pants,(2005),6.5
802,Shallow Hal,(2001),6
803,The Mighty Ducks,(1992),6.5
804,Death at a Funeral,(2007),7.3
805,Pokémon Detective Pikachu,(2019),6.5
806,The Heat,(I) (2013),6.6
807,The Golden Child,(1986),5.9
808,Bad Moms,(2016),6.2
809,The Heartbreak Kid,(2007),5.8
810,Hitch,(I) (2005),6.6
811,The Big Sick,(2017),7.5
812,Overboard,(1987),6.9
813,The Spy Next Door,(2010),5.4
814,The Book of Life,(2014),7.2
815,Tower Heist,(2011),6.2
816,The Cat in the Hat,(2003),4
817,"I Love You, Man",(2009),7
818,Mike and Dave Need Wedding Dates,(2016),6
819,D2: The Mighty Ducks,(1994),6.1
820,Space Jam,(1996),6.5
821,Buffy the Vampire Slayer,(1992),5.6
822,Morning Glory,(2010),6.5
823,Chasing Amy,(1997),7.2
824,Back to the Future Part III,(1990),7.4
825,Fisherman's Friends: One and All,(2022),6.3
826,American Carnage,(2022),4.8
827,How to Be Single,(2016),6
828,Epic Movie,(2007),2.4
829,Zathura: A Space Adventure,(2005),6.2
830,27 Dresses,(2008),6.1
831,The Fisher King,(1991),7.5
832,High Fidelity,(2000),7.4
833,Warm Bodies,(2013),6.8
834,CHIPS,(2017),6
835,Sneakers,(1992),7.1
836,Silent Night,(I) (2021),5.7
837,Annie Hall,(1977),8
838,Rise of the Teenage Mutant Ninja Turtles: The Movie,(2022),5.9
839,Evil Dead II,(1987),7.7
840,Finding Dory,(2016),7.3
841,The VelociPastor,(2018),5
842,Goosebumps,(2015),6.3
843,Creepshow,(1982),6.8
844,Night at the Museum: Secret of the Tomb,(2014),6.2
845,Werewolves Within,(2021),6
846,Teeth,(I) (2007),5.4
847,While You Were Sleeping,(1995),6.7
848,Dead Alive,(1992),7.5
849,101 Dalmatians,(1996),5.7
850,Coming 2 America,(2021),5.3
851,Can't Hardly Wait,(1998),6.5
852,Vivo,(I) (2021),6.6
853,Jug Jugg Jeeyo,(2022),6.2
854,Super,(I) (2010),6.7
855,Happy Feet,(2006),6.4
856,Meet Cute,(2022),5.3
857,Alvin and the Chipmunks,(2007),5.2
858,The Watch,(I) (2012),5.7
859,Freaky Friday,(2003),6.3
860,Oliver & Company,(1988),6.6
861,Big Gold Brick,(2022),3.4
862,Little Monsters,(1989),6
863,Clifford the Big Red Dog,(2021),5.9
864,The Cannonball Run,(1981),6.2
865,Gummo,(1997),6.6
866,Out of Sight,(1998),7
867,Arachnophobia,(1990),6.5
868,Moonstruck,(1987),7.1
869,The Ugly Truth,(2009),6.4
870,Lucas,(1986),6.9
871,The New Guy,(2002),5.8
872,SLC Punk!,(1998),7.4
873,Ghost World,(2001),7.3
874,The DUFF,(2015),6.4
875,The People Under the Stairs,(1991),6.4
876,The Good House,(2021),7.3
877,Kung Fu Panda 3,(2016),7.1
878,Last Holiday,(2006),6.5
879,Together,(VI) (2021),6.2
880,La Chinoise,(1967),6.9
881,Zapped!,(1982),4.9
882,The House Bunny,(2008),5.5
883,Mannequin,(1987),5.9
884,Isle of Dogs,(2018),7.8
885,The Polar Express,(2004),6.6
886,Slap Shot,(1977),7.3
887,National Lampoon's Van Wilder,(2002),6.4
888,Hairspray,(1988),7
889,How Do You Know,(2010),5.4
890,Borat Subsequent Moviefilm,(2020),6.6
891,The Brothers Grimsby,(2016),6.2
892,Soy Tu Fan: La Película,(2022),6.5
893,"Me, Myself & Irene",(2000),6.6
894,The Life Aquatic with Steve Zissou,(2004),7.2
895,Scary Movie V,(2013),3.5
896,How to Train Your Dragon: The Hidden World,(2019),7.4
897,The Borrowers,(1997),5.8
898,A Good Year,(2006),6.9
899,Neighbors,(I) (2014),6.3
900,Trolls,(2016),6.4
901,Kung Fu Hustle,(2004),7.7
902,Trainwreck,(2015),6.2
903,"Love, Simon",(2018),7.5
904,Pee-wee's Big Adventure,(1985),7
905,Southland Tales,(2006),5.3
906,Ponyo,(2008),7.6
907,The Hot Chick,(2002),5.5
908,Filth,(I) (2013),7
909,Holidate,(2020),6.1
910,Rushmore,(1998),7.6
911,Teenage Mutant Ninja Turtles: Out of the Shadows,(2016),5.9
912,Bolt,(2008),6.8
913,After Hours,(I) (1985),7.6
914,Sahara,(2005),6
915,Cocoon,(1985),6.7
916,P.S. I Love You,(2007),7
917,Star Trek IV: The Voyage Home,(1986),7.3
918,Charade,(1963),7.9
919,Bull Durham,(1988),7
920,Happiest Season,(2020),6.6
921,We Can Be Heroes,(II) (2020),4.7
922,Flight of the Navigator,(1986),6.9
923,Tucker and Dale vs Evil,(2010),7.5
924,Begin Again,(II) (2013),7.4
925,Gremlins 2: The New Batch,(1990),6.4
926,The Dressmaker,(I) (2015),7
927,Crocodile Dundee,(1986),6.6
928,Rio,(2011),6.9
929,Me and Earl and the Dying Girl,(2015),7.7
930,The Croods,(2013),7.2
931,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,(1996),6.5
932,The Aristocats,(1970),7.1
933,Black Bear,(I) (2020),6.5
934,Good Burger,(1997),5.7
935,Dope,(2015),7.2
936,Why Him?,(2016),6.2
937,Twins,(1988),6.1
938,Sliding Doors,(1998),6.7
939,The Big Chill,(1983),7.1
940,Dora and the Lost City of Gold,(2019),6.1
941,You Don't Mess with the Zohan,(2008),5.6
942,Bringing Down the House,(2003),5.6
943,Johnny English Strikes Again,(2018),6.2
944,Blue Jasmine,(2013),7.3
945,Working Girl,(1988),6.8
946,Parenthood,(1989),7
947,Annie,(2014),5.3
948,Mystic Pizza,(1988),6.3
949,Tiny Cinema,(2022),4.7
950,The Wrong Missy,(2020),5.7
951,The Croods: A New Age,(2020),6.9
952,She's Out of My League,(2010),6.4
953,Small Soldiers,(1998),6.2
954,Back to School,(1986),6.6
955,The Trip,(2021),6.9
956,So I Married an Axe Murderer,(1993),6.4
957,42nd Street,(1933),7.3
958,My Life in Ruins,(2009),5.9
959,The Addams Family 2,(2021),5.4
960,Idle Hands,(1999),6.2
961,Just Like Heaven,(2005),6.7
962,The Apartment,(1960),8.3
963,The Broken Hearts Gallery,(2020),6.3
964,Rookie of the Year,(1993),6
965,The Sweetest Thing,(2002),5.1
966,The Italian Job,(1969),7.2
967,Meet the Robinsons,(2007),6.8
968,Emergency,(2022),6.1
969,Am I OK?,(2022),6.8
970,For the Love of Mary,(1948),6.7
971,Now You See Me 2,(2016),6.4
972,Barton Fink,(1991),7.6
973,Shiva Baby,(2020),7.1
974,Long Shot,(2019),6.8
975,Midnight Run,(1988),7.5
976,Varsity Blues,(1999),6.5
977,The Misfits,(2021),4.3
978,"Paris, 13th District",(2021),7
979,Burn After Reading,(2008),7
980,Catch and Release,(II) (2006),5.9
981,Table 19,(2017),5.8
982,Monkeybone,(2001),4.8
983,John Tucker Must Die,(2006),5.7
984,Confidential Assignment 2: International,(2022),7.4
985,I Feel Pretty,(2018),5.6
986,A Million Ways to Die in the West,(2014),6.1
987,Barb and Star Go to Vista Del Mar,(2021),6.3
988,R.I.P.D.,(2013),5.6
989,Can You Keep a Secret?,(2019),5.3
990,Dirty Grandpa,(2016),5.9
991,The 'Burbs,(1989),6.8
992,Fool's Gold,(I) (2008),5.7
993,Ingrid Goes West,(2017),6.6
994,Christopher Robin,(2018),7.2
995,Made of Honor,(2008),5.8
996,The Time Traveler's Wife,(2009),7.1
997,Little Italy,(2018),5.7
998,Pinocchio,(2002),4.3
999,But I'm a Cheerleader,(1999),6.7
1000,The Hangover Part II,(2011),6.4
1001,28 Days,(2000),6.1
1002,Crossroads,(I) (2002),3.5
1003,Lady and the Tramp,(2019),6.2
1004,Flux Gourmet,(2022),5.9
1005,Hot Tub Time Machine 2,(2015),5
1006,Society,(1989),6.5
1007,Mermaids,(1990),6.7
1008,Harold & Kumar Go to White Castle,(2004),7
1009,Spenser Confidential,(2020),6.2
1010,Magic Mike XXL,(2015),5.6
1011,Think Like a Man,(2012),6.5
1012,Beethoven,(1992),5.7
1013,The F**k-It List,(2020),5.1
1014,The Road to El Dorado,(2000),6.9
1015,Beavis and Butt-Head Do the Universe,(2022),7
1016,Little Fockers,(2010),5.5
1017,The Wedding Date,(2005),6.1
1018,Sick of Myself,(2022),7.5
1019,The Santa Clause 3: The Escape Clause,(2006),4.7
1020,Being There,(1979),8
1021,Jawbreaker,(1999),5.6
1022,About a Boy,(2002),7.1
1023,Meatballs,(1979),6.2
1024,Hot Shots! Part Deux,(1993),6.6
1025,The Dukes of Hazzard,(2005),5.1
1026,Alice in Wonderland,(1951),7.4
1027,Reality Bites,(1994),6.6
1028,Kung Fu Panda 2,(2011),7.2
1029,Mirror Mirror,(I) (2012),5.6
1030,Tank Girl,(1995),5.3
1031,Walk Hard: The Dewey Cox Story,(2007),6.8
1032,Queenpins,(2021),6.3
1033,Four Rooms,(1995),6.7
1034,Little Giants,(1994),6.4
1035,The Imaginarium of Doctor Parnassus,(2009),6.8
1036,Young Adult,(2011),6.3
1037,Summer School,(1987),6.6
1038,Home,(II) (2015),6.6
1039,Zola,(2020),6.5
1040,Joe Dirt,(2001),5.9
1041,The Human Centipede III (Final Sequence),(2015),2.8
1042,Nobody's Fool,(1994),7.3
1043,Team America: World Police,(2004),7.2
1044,Lucky,(I) (2017),7.3
1045,Shark Tale,(2004),6
1046,"No Retreat, No Surrender",(1985),5.6
1047,The Boss Baby,(2017),6.3
1048,The Pacifier,(2005),5.6
1049,The Invention of Lying,(2009),6.3
1050,Spies Like Us,(1985),6.4
1051,Scooby-Doo 2: Monsters Unleashed,(2004),5.1
1052,The Wolf of Snow Hollow,(2020),6.2
1053,Norbit,(2007),4.1
1054,Trolls 2: World Tour,(2020),6.1
1055,Assassination Nation,(2018),6
1056,RED 2,(2013),6.6
1057,"Don't Worry, He Won't Get Far on Foot",(2018),6.8
1058,Stuart Little,(1999),6
1059,The Guard,(2011),7.3
1060,Superman III,(1983),5
1061,Secondhand Lions,(2003),7.5
1062,House,(1985),6.1
1063,Wild Wild West,(1999),4.9
1064,Johnny English,(2003),6.2
1065,The Adventures of Sharkboy and Lavagirl 3-D,(2004),3.7
1066,Welcome to Marwen,(2018),6.2
1067,Death Race 2000,(1975),6.2
1068,Much Ado About Nothing,(1993),7.3
1069,Innerspace,(1987),6.8
1070,Anger Management,(2003),6.2
1071,Six Days Seven Nights,(1998),5.9
1072,The Break-Up,(2006),5.8
1073,Sherdil,(2022),6.7
1074,Shrek the Third,(2007),6.1
1075,Pride,(I) (2014),7.8
1076,Sex and the City,(2008),5.7
1077,The Lorax,(2012),6.4
1078,Drop Dead Gorgeous,(1999),6.6
1079,Major Payne,(1995),6.2
1080,Imagine Me & You,(2005),6.7
1081,The Santa Clause 2,(2002),5.7
1082,Eighth Grade,(2018),7.4
1083,Cherry 2000,(1987),5.5
1084,Maximum Overdrive,(1986),5.4
1085,The Smiling Ghost,(1941),6.4
1086,"The Adventures of Priscilla, Queen of the Desert",(1994),7.5
1087,The Player,(1992),7.5
1088,Frivolous Lola,(1998),5.1
1089,Elsa & Fred,(2014),6.4
1090,The Great Outdoors,(1988),6.6
1091,Dinner for Schmucks,(2010),5.9
1092,Spun,(2002),6.7
1093,What Women Want,(2000),6.4
1094,What Every Frenchwoman Wants,(1986),5.6
1095,Yoga Hosers,(2016),4.2
1096,Super Troopers,(2001),7
1097,Buddy Games,(2019),4.8
1098,Disaster Movie,(2008),1.9
1099,Sleeping with Other People,(2015),6.5
1100,Rumble,(2021),5.9
1101,Deadstream,(2022),7.2
1102,Life,(I) (1999),6.7
1103,Welcome to the Dollhouse,(1995),7.4
1104,Two Night Stand,(2014),6.3
1105,Big Fat Liar,(2002),5.5
1106,Identity Thief,(2013),5.7
1107,Explorers,(1985),6.4
1108,Swingers,(1996),7.2
1109,Seed of Chucky,(2004),4.8
1110,Fatherhood,(I) (2021),6.6
1111,Fourth of July,(2022),6.9
1112,Mr. Right,(I) (2015),6.3
1113,Rush Hour 2,(2001),6.6
1114,What If,(I) (2013),6.8
1115,House,(1977),7.3
1116,48 Hrs.,(1982),6.9
1117,Silk Stockings,(1957),6.8
1118,Bend It Like Beckham,(2002),6.7
1119,The Personal History of David Copperfield,(2019),6.4
1120,Street Fighter,(1994),4
1121,Time Bandits,(1981),6.9
1122,How to Train Your Dragon 2,(2014),7.8
1123,The Lego Batman Movie,(2017),7.3
1124,13: The Musical,(2022),5.2
1125,Babe,(1995),6.9
1126,Leprechaun,(1993),4.7
1127,Due Date,(2010),6.5
1128,Unhuman,(2022),4.2
1129,Eight Legged Freaks,(2002),5.5
1130,Garden State,(2004),7.4
1131,A Fish Called Wanda,(1988),7.5
1132,Last Vegas,(2013),6.6
1133,Spy Kids 3: Game Over,(2003),4.3
1134,Starter for 10,(2006),6.7
1135,Multiplicity,(1996),6.1
1136,Keeping Up with the Joneses,(2016),5.9
1137,Lake Placid,(1999),5.7
1138,Happiness,(1998),7.7
1139,Dennis the Menace,(1993),5.6
1140,Diary of a Wimpy Kid: Dog Days,(2012),6.3
1141,King Ralph,(1991),5.4
1142,Re-Animator,(1985),7.2
1143,Along Came Polly,(2004),6
1144,Shortbus,(2006),6.4
1145,Mainstream,(2020),5
1146,Mystery Men,(1999),6.1
1147,It Hatched,(2021),3.7
1148,40 Days and 40 Nights,(2002),5.6
1149,Neighbors 2: Sorority Rising,(2016),5.7
1150,Something in the Dirt,(2022),6.6
1151,Shoot 'Em Up,(2007),6.6
1152,Nanny McPhee,(2005),6.6
1153,The King of Comedy,(1982),7.8
1154,3 Ninjas,(1992),5.3
1155,With Honors,(1994),6.7
1156,Horrible Bosses 2,(2014),6.3
1157,Casino Royale,(1967),5
1158,Accepted,(2006),6.4
1159,Saving Mr. Banks,(2013),7.5
1160,Funny Face,(1957),7
1161,The Spy Who Dumped Me,(2018),6
1162,Failure to Launch,(2006),5.6
1163,Milk Money,(1994),5.6
1164,"Hello, Goodbye and Everything in Between",(2022),5
1165,Cold Pursuit,(2019),6.2
1166,Youth,(I) (2015),7.3
1167,St. Trinian's,(2007),5.7
1168,Life as We Know It,(2010),6.5
1169,The Rocker,(2008),6.2
1170,Late Night,(2019),6.5
1171,Crush,(I) (2022),6.3
1172,Beverly Hills Cop II,(1987),6.5
1173,Force Majeure,(2014),7.2
1174,Wild Mountain Thyme,(2020),5.7
1175,The Lords of Flatbush,(1974),5.6
1176,This Means War,(2012),6.3
1177,Charlie Wilson's War,(2007),7
1178,She's the One,(1996),6
1179,The Angry Birds Movie,(2016),6.2
1180,Smokin' Aces,(2006),6.6
1181,Bride Wars,(2009),5.4
1182,Irresistible,(I) (2020),6.3
1183,Scary Movie 4,(2006),5.1
1184,My Big Fat Greek Wedding 2,(2016),6
1185,Paper Towns,(2015),6.3
1186,The Jerk,(1979),7.1
1187,Hair,(1979),7.5
1188,Flushed Away,(2006),6.6
1189,The Secret of My Success,(1987),6.5
1190,The Rundown,(2003),6.6
1191,Evolution,(2001),6.1
1192,The Parent Trap,(1961),7.2
1193,Two Weeks Notice,(2002),6.1
1194,Every Which Way but Loose,(1978),6.3
1195,Zorba the Greek,(1964),7.6
1196,Bottle Rocket,(1996),6.9
1197,The Inbetweeners,(2011),6.7
1198,Scoob!,(2020),5.6
1199,The Good Dinosaur,(2015),6.7
1200,An Easy Girl,(2019),5.6
1201,The Best Exotic Marigold Hotel,(2011),7.2
1202,Blockers,(2018),6.2
1203,Sing Street,(2016),7.9
1204,Krampus,(I) (2015),6.2
1205,Moonshot,(2022),5.5
1206,Muriel's Wedding,(1994),7.2
1207,Cheaper by the Dozen,(2022),4.4
1208,Seeking a Friend for the End of the World,(2012),6.7
1209,A Man Called Ove,(2015),7.7
1210,The American President,(1995),6.8
1211,The Way,(I) (2010),7.3
1212,The Sisters Brothers,(2018),6.9
1213,The SpongeBob SquarePants Movie,(2004),7.1
1214,Finding 'Ohana,(2021),6.1
1215,Sex and the City 2,(2010),4.5
1216,The Boss Baby 2: Family Business,(2021),5.9
1217,Brother Bear,(2003),6.8
1218,Deuce Bigalow: Male Gigolo,(1999),5.7
1219,The Canterville Ghost,(1944),6.9
1220,Baby Doll,(1956),7.3
1221,Someone Great,(2019),6.1
1222,La dolce vita,(1960),8
1223,"Definitely, Maybe",(2008),7.1
1224,The Monuments Men,(2014),6.1
1225,Dan in Real Life,(I) (2007),6.8
1226,The Hangover Part III,(2013),5.8
1227,"To Wong Foo, Thanks for Everything! Julie Newmar",(1995),6.6
1228,The Emoji Movie,(2017),3.3
1229,Moving On,(III) (2022),7.3
1230,Sleepover,(2004),5.3
1231,Keanu,(2016),6.2
1232,Romy and Michele's High School Reunion,(1997),6.3
1233,The Dilemma,(2011),5.3
1234,An American Werewolf in Paris,(1997),5.1
1235,Thunder Force,(2021),4.5
1236,Manhattan,(1979),7.9
1237,Aquamarine,(2006),5.3
1238,Tully,(2018),6.9
1239,Orgazmo,(1997),6.1
1240,Yes Man,(2008),6.8
1241,Secret Things,(2002),6
1242,Rush Hour 3,(2007),6.2
1243,Roman Holiday,(1953),8
1244,A Night at the Roxbury,(1998),6.2
1245,Ladyhawke,(1985),6.9
1246,Funny Girl,(1968),7.3
1247,Miracle in Cell No. 7,(2013),8.1
1248,The Comeback Trail,(2020),5.6
1249,Frances Ha,(2012),7.4
1250,Antz,(1998),6.6
1251,Three Colors: White,(1994),7.6
1252,Popeye,(1980),5.3
1253,Mr. Deeds,(2002),5.8
1254,History of the World: Part I,(1981),6.8
1255,The Associate,(1996),6.1
1256,Lars and the Real Girl,(2007),7.3
1257,Interstate 60: Episodes of the Road,(2002),7.6
1258,PK,(2014),8.1
1259,Rumor Has It...,(2005),5.5
1260,Stranger Than Fiction,(2006),7.6
1261,Delivery Man,(2013),6.3
1262,Under the Tuscan Sun,(2003),6.7
1263,Heavyweights,(1995),6.6
1264,Roxanne,(1987),6.6
1265,Madea's Family Reunion,(2006),5.2
1266,Wild Child,(2008),6.1
1267,Junior,(1994),4.7
1268,Sisters,(III) (2015),6
1269,Blue Hawaii,(1961),6.1
1270,Before We Go,(I) (2014),6.8
1271,"I Love You, Beth Cooper",(2009),5.3
1272,Vacation Friends,(2021),6.3
1273,Jexi,(2019),6
1274,"Dude, Where's My Car?",(2000),5.5
1275,Johnny English Reborn,(2011),6.3
1276,Gangs of Wasseypur,(2012),8.2
1277,Vampires Suck,(2010),3.4
1278,Father of the Bride Part II,(1995),6
1279,A Christmas Story,(1983),7.9
1280,The Sword in the Stone,(1963),7.1
1281,The World According to Garp,(1982),7.1
1282,Lady and the Tramp,(1955),7.3
1283,Emma,(1996),6.6
1284,Klaus,(2019),8.1
1285,10,(1979),6.1
1286,Bad Boys II,(2003),6.6
1287,Freaks of Nature,(2015),5.9
1288,Little Man,(III) (2006),4.4
1289,Earth Girls Are Easy,(1988),5.4
1290,Down Periscope,(1996),6.1
1291,Charlotte's Web,(2006),6.3
1292,Throw Momma from the Train,(1987),6.3
1293,Fenced In,(2022),4.3
1294,Starsky & Hutch,(2004),6.1
1295,One Hundred and One Dalmatians,(1961),7.3
1296,Chicken Little,(2005),5.7
1297,The Last Shift,(2020),5.7
1298,Night of the Creeps,(1986),6.7
1299,The Wedding Ringer,(2015),6.6
1300,Fisherman's Friends,(2019),7
1301,The Simpsons Movie,(2007),7.3
1302,Rise of the Guardians,(2012),7.2
1303,Sabrina,(1954),7.6
1304,On the Rocks,(2020),6.4
1305,What a Way to Go!,(1964),6.9
1306,Love & Gelato,(2022),5.1
1307,Get Hard,(2015),6
1308,Submarine,(2010),7.3
1309,The Monster Squad,(1987),6.9
1310,Looney Tunes: Back in Action,(2003),5.8
1311,Chaplin,(1992),7.5
1312,Cheaper by the Dozen 2,(2005),5.5
1313,The Object of My Affection,(1998),6
1314,The Naked Gun 2½: The Smell of Fear,(1991),6.9
1315,Baby's Day Out,(1994),6.1
1316,Gentlemen Prefer Blondes,(1953),7.1
1317,Blame It on Rio,(1984),5.8
1318,The Hustle,(I) (2019),5.4
1319,Demolition,(2015),7
1320,Fritz the Cat,(1972),6.2
1321,The Owners,(2020),4.9
1322,Taxi,(I) (2004),4.5
1323,Hotel Transylvania 3: Summer Vacation,(2018),6.3
1324,Drop Dead Fred,(1991),5.9
1325,Grumpy Old Men,(1993),7
1326,Go,(1999),7.2
1327,Private Parts,(1997),6.9
1328,LOL,(2012),4.3
1329,"Good Morning, Vietnam",(1987),7.3
1330,Pete's Dragon,(2016),6.7
1331,The Layover,(I) (2017),4.7
1332,Aloha,(I) (2015),5.4
1333,"See No Evil, Hear No Evil",(1989),6.8
1334,What to Expect When You're Expecting,(2012),5.7
1335,To Die For,(1995),6.8
1336,Ron's Gone Wrong,(2021),7
1337,50/50,(2011),7.6
1338,Mr. Bean's Holiday,(2007),6.4
1339,Tender Cousins,(1980),5.4
1340,Son of the Mask,(2005),2.2
1341,The Rules of Attraction,(2002),6.6
1342,The Bucket List,(2007),7.4
1343,The Con is On,(2018),3.9
1344,It Could Happen to You,(1994),6.4
1345,Analyze This,(1999),6.7
1346,Masterminds,(I) (2016),5.8
1347,Beauty Shop,(2005),5.6
1348,The SpongeBob Movie: Sponge on the Run,(2020),5.9
1349,Rough Night,(2017),5.2
1350,What's Your Number?,(2011),6
1351,Jaadugar,(2022),7
1352,The Incredible Burt Wonderstone,(2013),5.9
1353,Angels in the Outfield,(1994),6.2
1354,Return to Me,(2000),6.9
1355,Speed Racer,(2008),6
1356,All Dogs Go to Heaven,(1989),6.7
1357,Kelly's Heroes,(1970),7.6
1358,The Paper Chase,(1973),7.2
1359,I Love My Dad,(2022),6.4
1360,Airplane II: The Sequel,(1982),6.1
1361,Going the Distance,(2010),6.3
1362,Entourage,(2015),6.5
1363,I'm Your Man,(2021),7.1
1364,Daddy Day Care,(2003),5.6
1365,The Last Dragon,(1985),6.8
1366,Better Watch Out,(II) (2016),6.5
1367,The Escort,(2015),6
1368,Beyond the Valley of the Dolls,(1970),6.1
1369,To Have and Have Not,(1944),7.8
1370,Serial Mom,(1994),6.8
1371,Double Dragon,(1994),3.8
1372,Murder by Death,(1976),7.3
